"census_tract","femaleP","childP","Ov70P","IncomeBl10KP","Income50K200KP","IncomeOv200KP","InLaborP","ByCarP","ByCabMotorBicycleP","CommuteOv20minP","NHwhiteP","blackP","AmIndP","asianP","hisP","minDisHosp","FQHCdrivetime","FQHCcount","Hospdrivetime","Hospcount","Rxdrivetime","Rxcount","MHdrivetime","MHcount","noHSP","disbP","SDOH","unempP","povP","pciE","NoIntPct","essnWrkP","vacantP","mobileP"
17031804108,46.1725394896719,19.902794653706,2.01701093560146,5.49019607843137,70.0490196078431,2.64705882352941,80.45574057844,63.4238971662285,2.07420391469471,39.0885188431201,31.9319562575942,10.498177399757,0.218712029161604,46.6342648845687,9.16160388821385,4.1,10.35,30,10.35,21,4.91,409,11.52,39,3.23,4.5,6,6,8.3,42683,5.63,21.81,11.67,0
17197881112,47.8535837485627,30.4906094289,8.89229589881181,1.63339382940109,75.6805807622504,7.68300060496068,68.1269674711438,57.0304302203568,0.209863588667366,44.1762854144806,96.780375622844,0.555768493675738,0,0,2.66385588348026,4.65,11.57,5,11.38,2,0,92,11.38,10,3.46,5.8,3,5.2,1.6,46230,3.65,39.79,3.74,0
17037001001,54.0618031220134,33.7209302325581,4.93787830519274,28.5973672265093,22.3785746709033,2.22423967317295,67.791932059448,43.2696390658174,0.828025477707006,13.4819532908705,43.0073271742593,34.64479133482,0,7.2475310608474,9.95539980885632,4.15,0,2,8.43,3,5.41,20,6.97,5,8.01,9.6,4,16.4,42,18612,12.41,44.88,19.21,0
18127050405,49.3848857644991,12.1265377855888,19.0685413005272,2.70793036750484,64.2166344294004,16.8278529980658,60.4878048780488,48.9756097560976,0.390243902439024,38.3414634146341,92.9701230228471,0,0,1.75746924428823,1.75746924428823,7.1,11.75,40,14.84,14,8.6,67,14.35,13,0.76,11.5,2,3.6,3.2,64408,7.31,34.8,18.09,0.66
17097861403,49.8710865561694,38.5635359116022,3.72007366482505,1.9047619047619,58.6394557823129,0,72.1953837895867,62.6409017713366,0.858829844337091,46.0547504025765,33.8858195211786,3.68324125230203,0.220994475138122,0.699815837937385,58.0478821362799,12.34,0,8,18.1,6,4.19,103,16.75,13,21.42,11.3,5,3.6,15.1,21988,16.76,62.73,15.2,29.83
18127050704,53.9745778789604,26.9967748055397,11.8763043065832,5.3742802303263,44.4817658349328,8.97312859884837,64.5241038318912,55.9703337453647,1.33498145859085,24.2768850432633,88.3892999430848,4.1548093340922,0,2.65604249667995,3.56668563839879,1.84,8.08,12,8.08,4,4.98,47,8.08,8,3.38,12.8,3,0,11.3,43765,11.85,40.65,7.05,1.94
17031110200,50.1472031403337,21.1645403990841,15.4072620215898,3.35852225020991,57.1788413098237,6.21326616288833,67.3223604977921,52.5090325170614,0.240867121637896,43.9582496989161,62.8393850179915,2.35525024533857,0.948642459928034,14.1315014720314,15.9306509649984,2.86,7.12,180,6.56,59,2.25,714,3.58,101,12.21,12.7,2,7,9,33530,16.29,35.06,4.08,0.31
55059002400,50.060802594244,21.7673287393595,14.0859343331982,4.62868769074262,53.1027466937945,5.84944048830112,64.5241654210264,56.8759342301943,0.398604882909816,24.2152466367713,88.3461694365626,2.55370895824888,0,0.851236319416295,7.92460478313741,3.84,6.92,12,7.65,8,3.17,72,3.17,26,6.77,15,2,7.5,12.8,31784,14.4,39.53,6.03,4.16
17097861007,48.7571701720841,32.5525812619503,2.39005736137667,0,76.8171384850803,11.5531752104055,76.5289785462696,64.745437079731,1.28081972462376,53.5702849823887,83.2456978967495,1.6491395793499,0,4.70841300191205,4.89961759082218,13.67,19.06,9,24.04,7,6.5,76,18.47,15,1.36,4.5,3,4.8,3.5,42212,3.29,26.33,4.21,0
17089850702,54.7604057362714,15.9426372857643,29.0381252186079,2.88614938361131,57.8680203045685,4.11892675852067,47.9343520090549,41.3938070983911,0,33.0099442153772,93.2074151801329,0.251836306400839,0,2.17558586918503,4.36516264428122,13.42,21.8,12,21.8,4,0,55,21.8,6,6.95,10.7,7,3.7,6.6,42424,8.46,38.36,7.79,0
17031805702,51.2409513960703,27.817993795243,12.564632885212,0.564971751412429,58.6158192090395,15.9604519774011,65.2674339878131,51.7264725795532,1.0832769126608,40.62288422478,92.3991726990693,0.103412616339193,0.361944157187177,1.96483971044467,4.03309203722854,2.34,10.65,148,4.49,58,0,722,9.19,103,2.75,6.8,2,4.5,3,47087,10.12,29.07,7.74,0
17043841901,49.6367112810707,29.4837476099426,9.59847036328872,0.72992700729927,63.0170316301703,26.3990267639903,66.4339152119701,45.0374064837905,1.49625935162095,30.9226932668329,92.3900573613767,0,0,2.79158699808795,3.47992351816444,3.69,6.14,16,10.14,15,4.36,271,4.36,33,0.3,6.8,2,5.6,0.2,60478,2.38,19.84,1.3,0
17031660400,54.6144317126045,37.1012697429545,3.42211210901208,11.7966101694915,40.7457627118644,0.813559322033898,69.0267475837267,48.3029894358283,0,44.2796133962688,5.76029730566739,3.54598947042428,0,0,91.1582533292041,1.63,3.15,200,5.89,54,3.1,608,3.15,95,38.03,6.6,5,13.9,12.9,16792,22.08,61.84,8.47,1.19
17031050300,47.0945689327763,21.8761868590961,7.29206228636536,3.5230352303523,61.8789521228546,8.94308943089431,76.5670202507232,39.2960462873674,1.97685631629701,56.4127290260366,63.159893657425,0.569692366122294,0.873528294720851,13.2168628940372,22.4838587162932,0.38,3.05,187,1.85,58,3.15,653,1.85,95,9.53,7.2,2,6.5,9.7,49962,16.9,30.4,4.78,0
17031530503,56.1946902654867,30.0884955752212,11.7522123893805,17.003367003367,34.6801346801347,0.392817059483726,57.0468294868922,30.1590858167152,0.78422585704683,27.4703114496975,0.106194690265487,97.9823008849557,0,0.902654867256637,0.672566371681416,2.78,4.82,141,5.1,37,2.91,423,10.23,57,13.39,10.3,4,29,28.8,19871,16.14,56.03,12.44,3.16
17097863500,53.2619521912351,22.1115537848606,24.4770916334661,0.96045197740113,41.4689265536723,40.0564971751412,49.9698431845597,35.8262967430639,0.934861278648975,24.7285886610374,94.7211155378486,0.224103585657371,0,3.8097609561753,1.24501992031873,0.31,13.69,10,0,9,0,145,13.21,19,0.29,12.3,2,7.3,3,97408,6.23,20.84,15.9,0
17031829902,55.7351569785514,27.2769661175008,10.6154802611128,7.56464685449633,58.6646082593593,6.59976842917792,62.018837018837,42.035217035217,0,38.6977886977887,16.9101647497669,79.1886851103513,0,1.94280385452285,1.64749766863537,1.75,6.59,45,6.59,16,0,225,0,26,3.6,8.9,3,17.2,19.5,43638,9.82,48.2,8.36,0
17043846202,53.3085861846353,26.9044544867657,4.79341510652034,2.17391304347826,65.3478260869565,13.4782608695652,68.6746987951807,50.155460551885,0.330353672755538,42.4018655266226,65.4938670109748,4.55132343447385,0,21.56229825694,5.13234344738541,3.22,17.45,26,9.19,15,4.44,238,8.81,32,2.02,4,2,2.7,7.9,46845,2.36,18.08,1.28,1.72
17031841500,52.3255813953488,36.645525017618,4.29880197322058,20.9327548806941,19.41431670282,0,50.4152418172936,20.2735710796287,0.732779677576942,25.8915486077186,1.19802677942213,90.3453136011276,0,0.422832980972516,6.87103594080338,0.88,0,201,2.65,61,1.04,718,2.65,105,16.03,13.6,4,15.8,35.9,14359,20.05,61.72,21.69,0
17089852905,54.2757417102967,32.6570680628272,6.69720767888307,17.2229639519359,38.6515353805073,0.600801068090788,58.8115351004952,48.732886688028,0,26.8278473638217,28.0322862129145,21.2696335078534,1.41797556719023,0,48.3638743455497,0.47,0,13,0,8,0,144,0,20,27.91,10.9,4,10.4,28.2,16926,20.15,57.75,7.17,0
17031580600,51.7678200037814,32.9362828512006,2.96842503308754,5.59049615653389,44.0950384346611,4.40251572327044,69.4636900179625,43.289710033359,0.205286117526302,47.4724146779574,5.23728493098884,1.21005861221403,1.83399508413689,5.67214974475326,87.861599546228,3.54,1.92,206,6.05,58,1.92,666,3.58,98,38.37,5.6,5,15.7,17.6,19559,17.35,65.55,14.34,0
17031510300,53.4976566568304,30.567609789967,13.591390383614,15.2748414376321,31.0253699788584,0,58.6620530565167,24.1291810841984,0.715109573241061,31.280276816609,0.260371463287624,98.3509807325117,0,0,0.277729560840132,1.13,5.61,183,3.46,44,0,456,5.58,75,10.36,19.8,4,30.3,22.7,18268,22.5,50.61,12.02,0.54
17197880702,55.0099535500995,26.8745852687459,4.67816854678169,4.83193277310924,43.0672268907563,6.09243697478992,68.6782830429239,55.3336166595835,1.40246493837654,35.8691032724182,27.0736562707366,41.6058394160584,0,2.95288652952887,27.2395487723955,5.18,8.59,9,11.75,3,5.81,143,8.59,13,15.02,13,3,5.4,18.2,19952,26.62,65,12.24,1.8
18089042403,52.489019033675,29.0385553928746,9.95607613469985,10.9067850348763,50.4121750158529,1.83893468611287,60.7050452781371,49.3208279430789,0.646830530401035,28.2664941785252,24.2801366520254,66.0078086871645,0.292825768667643,0.341630063445583,12.2010736944851,4.88,0,46,11.06,16,0,109,11.06,13,14.54,13.9,3,7.8,17.8,29033,18.18,54.58,7.01,2.17
17031430800,54.6004842615012,20.0968523002421,8.5956416464891,13.8571428571429,31.8571428571429,0,65.8045977011494,21.551724137931,0.574712643678161,32.8304597701149,1.99757869249395,93.0992736077482,0,0,0.302663438256659,1,0,214,2.89,52,0,550,3.96,88,2.09,15.7,4,13.8,27,23223,7.15,34,24.7,0
17031804104,47.4448078495503,27.2076860179886,6.47996729354047,1.16601887840089,69.0172126596335,15.6024430871738,71.7103555670906,58.7075006488451,0.77861406696081,42.9535426940047,60.4251839738348,3.25020441537204,0,28.1071136549469,5.335241210139,5.1,15.35,20,13.99,11,0,253,6.68,17,1.56,6.1,2,4,1.9,62309,3.97,20.1,0.73,0.67
18089041500,57.8915662650602,35.4819277108434,7.2289156626506,23.134328358209,17.7611940298507,0,55.1898734177215,33.6708860759494,1.35021097046413,28.8607594936709,23.0722891566265,53.3132530120482,1.80722891566265,1.14457831325301,21.7469879518072,6.24,6.56,42,14.48,16,6.56,101,13.83,17,17.65,16.8,4,19.4,57.1,13200,19.01,76.55,16.79,1.63
17031730500,56.9887537296305,25.4532935506082,13.5184760156071,12.3950936087799,50.6778566817301,0.581020012911556,61.9074814391776,37.2929754426042,0.171330668189606,33.8092518560822,0.45903144365389,98.1409226532017,0,0,0.619692448932752,2.23,3.96,179,6.99,44,3.96,487,7.21,79,12.39,16,1,22.1,19.9,27324,22.9,42.81,11.08,0
17031170100,57.286166842661,8.60612460401267,24.181626187962,12.280701754386,37.7708978328173,1.96078431372549,49.5774647887324,39.6619718309859,0,37.5774647887324,79.9894403379092,5.64941921858501,0,2.00633579725449,12.3548046462513,2.1,7.66,158,6.05,51,0,643,7.22,93,13,24.2,7,8.5,10.3,35375,33.58,46.94,7.83,0
17037001500,51.2589928057554,24.5889003083248,10.3802672147996,6.13052076466711,41.8589321028345,0,68.7081339712919,56.9377990430622,0.76555023923445,18.0542264752791,70.0668036998972,4.85611510791367,0,0,23.3812949640288,7.25,9.63,2,7.83,3,4.56,20,4.56,5,15.96,15.4,2,12.9,16.4,21310,15.62,61.2,6.25,19.17
17031400400,62.589928057554,32.065775950668,5.44707091469681,15.9122085048011,32.3731138545953,1.09739368998628,64.8109965635739,25.7731958762887,0,35.1202749140893,0,99.486125385406,0,0,1.02774922918808,0.99,2.36,216,2.92,55,3.81,592,3.41,92,18.19,14.6,4,23.1,30.5,17087,20.83,53.19,20.49,0
17031806501,52.7799227799228,23.7065637065637,6.91119691119691,7.54189944134078,49.1620111731844,5.02793296089385,62.2569938359412,51.778093883357,1.04314841156946,31.3418681839734,33.3976833976834,6.52509652509653,0,34.015444015444,25.0579150579151,2.7,8.72,135,6.34,57,2,708,6.34,97,17.71,11,5,5.4,15.1,21174,15.59,54.29,5.59,0
17031063100,51.010951979781,11.2889637742207,0.46335299073294,5.94594594594595,66.3320463320463,12.2779922779923,90.1639344262295,22.9508196721311,5.05854800936768,72.8337236533958,82.9401853411963,0.75821398483572,0,6.06571187868576,3.95956192080876,0.35,1.84,190,1.95,53,0,606,1.95,90,1.24,3.5,6,3.8,8,69992,8.18,16.87,1.44,0
17063000600,50.6644518272425,26.7774086378738,7.14285714285714,6.72645739910314,53.0941704035874,4.03587443946188,66.4944013781223,51.6365202411714,0.99052540913006,28.85443583118,87.0431893687708,0,0,1.66112956810631,10.1661129568106,16.25,48.34,0,24.24,1,22.52,9,24.24,1,7.25,9.4,3,5.4,14,32562,13.21,54.4,10.13,5.17
17093890301,52.2522522522522,29.5433364398882,9.35073004038521,4.4269552385637,69.6507624200689,4.03344810624693,69.4935217903416,59.0694935217903,0.471142520612485,32.6658814291323,69.6023609816713,6.46163404784094,0,2.32991612301957,19.0742466604536,6.61,10.19,11,15.18,5,0,99,8.17,11,10.73,10.7,3,2.4,4.6,34772,13.41,43.63,4.94,0
17031841200,49.3335872048743,34.958111195735,1.88499619192688,11.7719190680564,31.82096873084,0,71.9437814903209,30.124635375232,4.16335189604879,43.489790506497,11.024371667936,6.56892612338157,0.380807311500381,2.09444021325209,82.7875095201828,0.9,1.39,206,2.5,60,2.36,701,1.39,101,27.55,7.7,5,5.1,19.1,20707,14.73,51.08,11.86,0
17097864904,53.5246939636978,23.7653018151119,23.132123258759,2.18216318785579,45.73055028463,23.9089184060721,58.6726998491704,42.8355957767722,0,27.0487682252388,91.8531025749261,0,0,4.60109750949768,3.54579991557619,3.48,7.49,38,7.49,21,0,389,3.58,36,2.27,11.9,2,6.7,9.6,55644,8.92,18.04,11.95,0
17031720500,51.4129443938013,26.9826800364631,7.24703737465816,2.375,72,13.125,68.3720930232558,54.1279069767442,0.697674418604651,40.7558139534884,92.8896991795807,1.27620783956244,0,0.957155879671832,4.55788514129444,1.75,6.14,177,4.93,42,3.01,466,2.75,76,3.01,7.6,3,2.2,1.7,50437,6.13,38.56,4.4,0
17031824108,51.4363885088919,28.3919910458898,4.75065290386768,5.0710718401844,65.4245101805609,1.80560891279293,73.0216975111678,59.2852584556477,0.382897255902999,42.3739629865986,71.7696803880114,8.61833105335157,0.945156075115036,6.88969033702276,10.7822410147992,7.51,19.04,39,16.29,13,0,247,8.27,27,6.57,7.9,3,5.7,14.3,32075,7.66,50.67,3.47,0.44
17031817300,55.9665871121718,37.7486077963405,6.68257756563246,19.7350993377483,31.6556291390729,0,67.7586206896552,47.2413793103448,0.28735632183908,39.0229885057471,1.94908512330947,71.7979315831344,0,0.0397772474144789,23.587907716786,0.83,4.08,174,4.08,55,1.42,725,1.84,99,16.12,8,4,13.9,42.8,16040,34.4,50.71,20.82,0
17031811500,55.2874493927126,20.9878542510121,8.66396761133603,0.892857142857143,66.3690476190476,1.04166666666667,68.7799272170082,55.1809998084658,0.459682053246504,38.9005937559854,50.9797570850202,0.307692307692308,0,1.79757085020243,46.2024291497976,3.37,9.05,151,9.05,53,3.03,691,4.84,95,19.68,8.7,2,6.6,3.7,25391,22.29,48.78,5.46,0
17031050600,50.0462107208872,14.3715341959335,5.86876155268022,1.9644527595884,62.3012160898036,17.9607109448082,81.0682178741407,31.7292437863564,1.79799048122686,56.6367001586462,85.3512014787431,0.739371534195933,0,6.93160813308688,6.00739371534196,1.56,2.79,194,3.3,57,1.7,663,3.3,96,0,6,6,3.9,8.1,84049,5.51,15.25,8.39,0
17031070200,47.5031367628607,11.6436637390213,3.86449184441656,7.0778564206269,56.3700707785642,15.0657229524773,84.4832441565756,19.7972402140242,4.73106167276823,64.0101379892988,75.4830614805521,6.3237139272271,0,7.37766624843162,8.18067754077792,0.77,2.17,195,2.17,55,0,628,2.17,92,1.9,2,6,2.6,9.6,74738,5.04,15.86,8.37,0
17031805402,49.3514915693904,18.5689580631215,18.0717682663208,8.0387685290764,58.7229190421893,1.14025085518814,57.8619486668328,49.4891602292549,0.323947171692001,35.7837029653626,78.9234760051881,0.929528750540424,0,14.1158668396022,5.23130134025076,2.63,4.59,138,6.57,49,0,648,6.57,86,10.56,10.5,2,2.9,6.9,31090,6.12,41.08,8.16,0.62
17031431400,61.2953938060054,20.7986165697217,10.4071686841692,24.4047619047619,20.8333333333333,0.344611528822055,54.9614008661269,22.7640745622293,0,36.283185840708,7.5302625373369,88.382329822355,0.110045590315988,0.298695173714825,2.15374941047005,1.4,3.25,214,3.58,52,2.85,550,4.79,89,9.68,17.4,6,17,39.8,21646,23.22,55.95,19.73,0
17097861402,49.8738532110092,31.5137614678899,4.87385321100917,1.54720555730976,60.4041679823176,3.75749921060941,73.0592885375494,60,1.10671936758893,50.2608695652174,53.1651376146789,5.25229357798165,0,12.2477064220184,27.6720183486239,11.26,4.07,9,18.87,6,0,108,17.95,14,16.9,6.2,3,2.2,6.6,28335,9.82,36.71,2.38,10.32
18089042300,49.2343032159265,20.9647779479326,10.7963246554364,4.7852298417483,58.7038432554635,1.46948003014318,67.960986382039,53.1468531468531,0,35.2594773647405,61.1638591117917,18.6370597243492,0,2.84839203675345,18.0091883614089,3.94,9.7,37,8.6,15,0,106,0,15,9.22,18.3,2,11.6,6.4,32298,5.9,41.01,7.62,0.44
17043843800,50.7269279393173,19.5638432364096,8.09102402022756,7.60709010339734,70.7533234859675,3.32348596750369,76.0167236792094,58.7609274040289,1.06423413150893,33.6754085898898,75.4108723135272,3.25537294563843,0,7.93299620733249,12.3893805309735,2.91,9.87,113,8.93,45,0,552,7.84,84,5.88,11,2,6,5.7,41385,9.56,31.15,2.75,0
17197880905,51.1954459203036,24.0607210626186,8.61480075901328,1.62337662337662,61.6883116883117,0.757575757575758,64.2105263157895,56.3157894736842,1.48325358851675,35.7416267942584,63.9089184060721,4.55407969639469,0,3.2258064516129,25.1612903225806,3.83,8.95,8,8.95,3,3.5,126,5.34,12,17.54,12.8,2,3.4,11.9,24327,14.42,55.93,6.35,0
17197883100,48.8938547486033,26.2346368715084,9.18435754189944,6.63538873994638,45.9785522788204,0.938337801608579,62.1907144842925,48.4014456491521,0.722824576035585,24.4370308590492,25.9441340782123,48,0.111731843575419,0.134078212290503,25.2290502793296,5.7,6.17,7,10.16,3,0,104,6.17,12,21.72,10.9,1,5.4,23.8,24506,13.76,59.86,6.7,8.36
17097864518,52.1489971346705,26.7294310274253,5.73065902578797,1.88261351052049,63.5105204872647,19.5459579180509,73.29176409457,57.9631073005976,0,39.9844115354638,75.0511665984445,0,0,21.142038477282,2.70159639787147,9.13,7.06,11,16.89,14,0,279,10.65,20,1.64,5.5,3,4,3.8,64979,2.56,15.68,2.29,0
17097860904,49.8936924167257,22.7321048901488,7.79588944011339,6.67779632721202,62.7295492487479,2.79632721202003,76.6225309311917,65.0748860429781,0,50.2279140438463,85.4358610914245,1.06307583274274,0,0.921332388377038,11.2863217576187,7.8,13.91,3,19.21,3,0,85,18.9,6,4.71,12.6,2,3.1,9.6,33665,11.91,49.45,16.29,7.99
17031804607,50.7797697128699,21.7606762862556,10.231744643638,1.02651839178785,73.524379811805,7.44225834046193,69.2144373673036,56.5109695682944,0.442321302193914,38.517338995046,70.091823349366,1.61783996501968,0,17.7525142107564,7.62279551085848,2.65,9.82,44,7.31,32,3.16,430,6.76,51,4.32,8.3,2,4.1,3.9,40498,1.72,26.99,5.11,0.71
17031824702,48.0574324324324,27.4324324324324,8.17567567567568,8.14663951120163,51.6293279022403,1.12016293279022,65.9939888364105,48.0463718334049,1.22370115929584,36.5392872477458,55.2533783783784,10.1858108108108,2.65202702702703,1.50337837837838,25.777027027027,3.65,4.84,116,7.13,27,2.92,353,7.13,37,14.27,6.3,3,8.2,12.3,23212,18.72,65.02,8.06,0
17031830005,52.1520803443329,16.1884265901483,19.273075083692,2.21843003412969,64.1069397042093,13.7087599544937,56.2275614471141,39.2156862745098,1.96078431372549,37.5310687655344,23.2902917264467,72.2142515542803,0,1.45863223338116,0.836920133907221,1.41,7.82,28,0,9,0,139,7.82,15,4.08,14.6,2,10.9,2.4,49890,10.92,39.37,11.71,0
17031430900,55.4992764109986,26.2662807525326,8.61070911722142,20.3592814371257,36.8263473053892,0,53.4986713906112,24.7121346324181,2.74579273693534,31.9751992914083,1.37481910274964,97.4674384949349,0,0.361794500723589,0,0.39,1.83,215,2.69,53,1.13,560,3.12,89,10.16,22.8,4,18.8,28.2,22343,30.04,63.41,16.13,0
17043845510,53.8991544002506,19.7932978390229,7.54776072658941,6.04838709677419,55.4435483870968,8.87096774193548,73.8589211618257,54.8849490758204,2.0369671821954,42.9271972840438,62.3238333855308,6.89007203257125,0.782962730974006,26.4641403069214,4.16536172878171,4.01,11.89,75,7.89,29,0,401,5.84,65,4.59,8.8,2,5.4,8.3,45303,8.98,32.99,8.26,0
17031808800,49.3297587131367,31.3672922252011,9.59785522788204,5.65055762081784,44.9814126394052,31.2267657992565,61.7870095614903,29.3109132871744,2.37388724035608,33.0036267721728,80.0536193029491,3.16353887399464,0,8.31099195710456,6.24664879356568,0.16,5.51,112,0,39,3.26,504,0,66,1.11,5.2,2,3.1,7.2,79334,2.55,14.24,10.39,0
17031031700,46.1949458483755,14.8303249097473,2.13718411552347,18.9895470383275,40.8826945412311,6.73635307781649,73.9901477832512,24.3513957307061,2.61083743842365,49.9178981937603,52.101083032491,24.7075812274368,0.620938628158845,4.88086642599278,15.4945848375451,0.88,1.11,186,2.13,54,1.11,606,1.11,93,6.25,9.6,6,4.5,24,44030,10.67,30.85,9.25,0
17097860600,45.6366237482117,26.2231759656652,9.12732474964235,4.21303656597774,52.7027027027027,4.61049284578696,70.8182476466329,59.1419261404779,0.380159304851557,40.7675597393193,57.4248927038627,7.63948497854077,1.28755364806867,0.443490701001431,31.9885550786838,2.16,6,12,6.66,9,0,74,10.12,18,9.79,13.4,1,4.9,14.7,28330,18.32,42.68,4.92,22.97
17031520600,55.1070551070551,33.4854334854335,8.98560898560899,6.375,38.625,0,57.0429104477612,39.5055970149254,0.419776119402985,33.8619402985075,19.1997191997192,0.245700245700246,0.631800631800632,0.877500877500877,79.9227799227799,3.9,2.99,137,9.29,35,2.89,364,7.12,53,23.33,12.8,1,13.8,16.6,16985,25.45,58.07,5.92,0.71
17089851302,49.0644490644491,39.1149391149391,1.63350163350163,3.50678733031674,41.1764705882353,1.24434389140271,74.8588797221016,63.6995223621363,0.868432479374729,39.7307859313938,11.9394119394119,12.9492129492129,1.57410157410157,2.64330264330264,71.1018711018711,3.63,0,20,7.91,9,0,204,1.56,17,40.63,8,5,9.9,21.3,17020,16.51,66.99,6.47,0
17197882200,46.3242907434251,35.9080554980327,4.84572375232967,5.91510090466249,39.874739039666,0,60.3555555555556,51.6740740740741,0,36.9777777777778,33.5266100641955,10.7268585628495,0,0,52.7852557465314,4.66,0,7,7.66,3,4.54,137,0,15,43.26,7.9,5,5.9,20.5,15890,23.58,78.75,10.31,5.71
17043846603,48.5928705440901,38.8367729831145,3.44746716697936,4.30769230769231,33.4615384615385,1.15384615384615,71.9292158223456,60.3053435114504,0.624566273421235,38.5149201943095,21.9277673545966,0.140712945590994,0,1.52439024390244,76.4071294559099,4.47,4.84,85,12.18,40,2.59,451,6.45,67,26.34,5.3,5,8.5,28.1,19699,18.86,62.7,4.82,0
17031430200,61.7152236356176,30.5498563807961,9.06852687730817,29.7750330833701,18.5266872518747,5.69033965593295,57.9399141630901,26.931330472103,0,40.2360515021459,3.01600328272466,94.009027492819,1.33360689372179,1.35412392285597,0,0.98,0,211,2.1,50,3.17,554,5.64,88,14.39,11.5,4,18.6,32.6,31144,34.61,45.24,6.92,0
17031062200,43.3981931897151,11.8832522585129,0.625434329395414,2.99309286262471,54.9501151189563,24.0214888718342,91.679810725552,33.7145110410095,2.40536277602524,66.4826498422713,84.3641417651147,4.34329395413482,0,5.31619179986101,5.07296733842947,0.66,3.05,187,3.05,54,2.36,600,3.05,90,1.25,2.9,6,2.3,6.7,69820,4.87,12.91,10.97,2.02
17089850105,52.9171938703782,31.2245184872768,4.49880500492057,3.34359876814782,69.775626924769,10.6467223933128,74.0631888317414,63.73989713446,0,47.5753122703894,73.87881344018,2.24940250246028,0,12.9902994517081,10.5721917615633,6.38,11.75,14,11.78,8,0,101,16.5,14,9.52,6.2,3,2.5,3.5,43415,2.63,34.3,3.58,0
17031830008,50.2831010452962,30.4878048780488,5.46602787456446,4.6875,73.4375,0.716145833333333,69.6188340807175,48.7107623318386,2.63452914798206,46.2163677130045,8.75435540069686,85.2351916376307,0.217770034843206,1.61149825783972,2.63501742160279,5.21,9.72,31,14.29,11,0,185,6.09,23,4.93,6.2,3,12.1,4.8,30537,10.75,55.49,10.99,0
17097861609,52.3485653560043,32.8586609989373,4.18703506907545,3.17164179104478,67.8482587064677,7.83582089552239,74.5920090039392,58.9758019133371,2.72931907709623,39.4485087225661,58.8947927736451,7.56641870350691,0.127523910733262,22.2316684378321,9.64930924548353,8.49,12.51,10,15.48,9,0,116,8.52,19,3.27,5.6,3,5.5,3.5,45532,6.65,31.9,5.25,0.41
17031831800,48.5921290959987,28.5032109336407,7.14638564136341,9.32872655478776,52.9121421520237,1.38203356367226,70.794440987347,35.4283343704626,2.61356565028002,41.1740302841734,43.3723036390581,3.1450683352544,0,28.5855425654536,22.4765354849333,1.21,2.88,179,2.49,55,0,623,2.49,91,12.36,9.4,2,5.8,16.5,27409,12.22,54.03,11.44,0
17031831200,47.1820956256358,31.0478128179044,7.54832146490336,9.72017673048601,32.9160530191458,1.54639175257732,68.2197683813628,45.7312146512254,2.6393751683275,46.7546458389442,5.45269582909461,5.4323499491353,0.183112919633774,0,90.030518819939,2.33,2.57,195,5.83,60,1.52,705,4.25,106,37.55,13.8,5,6.2,20.9,18006,22.15,67.18,15.03,0
17197880111,48.3130530973451,33.8219026548673,3.84402654867257,1.53846153846154,62.5339366515837,0.542986425339366,80.5319969159599,68.3885890516577,4.00925212027756,45.3739398612182,34.9557522123894,18.0586283185841,0,4.3141592920354,40.5420353982301,2.71,6.19,15,6.19,11,4.07,244,6.19,23,20.59,6.7,3,4.5,4.2,26119,6.57,51.8,7.34,0
18089010302,54.248156460404,28.5989099070215,9.58640589932671,18.8913202042305,22.2465353756382,0,62.1057118499574,42.0289855072464,0,25.5328218243819,0.256492465533825,96.4732285989099,0.416800256492466,0.352677140109009,3.36646361013145,4.04,6.69,64,5.44,21,6.29,141,5.44,22,14.57,15.8,4,14.3,30,20978,26.24,46.68,15.32,0
17031630100,45.0267379679144,26.6310160427807,2.99465240641711,3.43642611683849,29.8969072164948,1.3745704467354,67.3076923076923,38.7362637362637,0,47.9395604395604,5.24064171122995,14.6524064171123,0.213903743315508,0,81.0695187165775,2.87,2.94,208,5.65,58,2.34,649,4.91,99,24.72,9.3,5,16.3,25.1,14354,31.08,64.21,18.73,0
17043846519,50.3387533875339,28.6585365853659,3.59078590785908,1.93832599118943,68.0176211453744,6.16740088105727,72.06604194556,57.0727353859884,0,43.9982150825524,53.5907859078591,8.09620596205962,1.32113821138211,20.3929539295393,13.1775067750678,3.1,10.55,18,4.44,10,0,209,4.44,31,1.81,7.6,3,4.7,13,43307,2.09,21.98,6.06,0
18089022000,50.5622489959839,30.3212851405622,4.77911646586345,12.0108695652174,45.5978260869565,2.17391304347826,62.8428270042194,47.6002109704641,0.395569620253165,28.0590717299578,54.6787148594377,21.0642570281124,0.461847389558233,2.89156626506024,19.5582329317269,5.03,0,67,9.78,22,2.16,153,7.97,24,14.03,13.1,3,11,19.4,22450,23.09,51.89,10.23,0
17031814400,51.0276054967773,40.4596862458957,3.90368478657424,0.817438692098093,47.0481380563124,0,65.3411163808829,51.6964611455673,0.310105800802627,41.7001094491062,14.8607564149337,1.3133892739876,0.0972880943694515,1.09449106165633,82.5124650370911,2.02,3.3,201,5.99,60,0,715,3.93,105,32.66,6.2,5,5.8,20.1,18156,13.68,66.67,6.42,2.14
