,origin,destination,minutes
3486976,36047061600,36047029200,77.78
3486977,36047061600,36047028600,82.48
3486978,36047061600,36047028200,85.43
3486979,36047061600,36047028000,87.41
3487004,36047061600,36047033600,69.67
3487009,36047061600,36047046202,83.67
3487011,36047061600,36047045800,81.4
3487013,36047061600,36047046201,89.32
3487017,36047061600,36047048400,94.26
3487018,36047061600,36047046000,84.91
3487019,36047061600,36047048200,90.04
3487021,36047061600,36047049000,97.81
3487030,36047061600,36047049400,104.0
3487034,36047061600,36047017700,125.35
3487050,36047061600,36047043800,64.29
3487052,36047061600,36047044000,66.83
3487054,36047061600,36047044400,69.76
3487055,36047061600,36047044800,73.93
3487056,36047061600,36047045000,83.28
3487057,36047061600,36047045200,72.15
3487058,36047061600,36047036001,27.23
3487059,36047061600,36047036200,24.99
3487060,36047061600,36047035602,33.35
3487061,36047061600,36047035400,36.04
3487062,36047061600,36047035601,35.36
3487063,36047061600,36047036600,28.13
3487065,36047061600,36047034000,59.73
3487066,36047061600,36047035200,53.81
3487071,36047061600,36047033000,67.69
3487072,36047061600,36047034800,46.97
3487077,36047061600,36047036400,26.79
3487079,36047061600,36047037401,37.4
3487080,36047061600,36047037000,32.15
3487088,36047061600,36047039000,38.19
3487090,36047061600,36047039200,39.02
3487091,36047061600,36047039400,43.3
3487096,36047061600,36047041402,52.4
3487097,36047061600,36047041600,46.79
3487099,36047061600,36047041800,51.49
3487103,36047061600,36047042200,58.91
3487106,36047061600,36047042000,55.83
3487109,36047061600,36047044200,60.48
3487127,36047061600,36047061002,16.73
3487128,36047061600,36047036002,23.17
3487147,36047061600,36047061600,0.0
3487203,36047061600,36047098200,134.32
3487219,36047061600,36047101800,142.56
3487222,36047061600,36047066600,68.59
3487229,36047061600,36047070201,90.54
3487234,36047061600,36047069602,92.37
3487273,36047061600,36047099800,112.98
3487299,36047061600,36081091800,125.31
3487300,36047061600,36081092200,139.45
3487301,36047061600,36081092800,147.12
3487302,36047061600,36081093401,155.4
3487303,36047061600,36081093402,160.25
3487304,36047061600,36081093800,174.9
3491324,36047017700,36085001800,186.8
3491326,36047017700,36047005601,100.35
3491327,36047017700,36047005400,99.81
3491328,36047017700,36047005202,102.34
3491329,36047017700,36047005201,101.06
3491331,36047017700,36047005000,98.29
3491332,36047017700,36047004600,92.94
3491333,36047017700,36047004400,94.68
3491348,36047017700,36047013200,69.91
3491353,36047017700,36047012801,68.02
3491358,36047017700,36047012600,75.53
3491380,36047017700,36047007000,82.39
3491389,36047017700,36047002200,76.66
3491403,36047017700,36047008600,52.94
3491404,36047017700,36047003800,94.64
3491407,36047017700,36047003400,92.99
3491434,36047017700,36047008500,48.85
3491442,36047017700,36061000500,76.44
3491446,36047017700,36047017600,94.34
3491447,36047017700,36047016800,95.49
3491448,36047017700,36047017400,94.58
3491449,36047017700,36047015400,94.46
3491450,36047017700,36047005602,100.58
3491451,36047017700,36047016400,98.58
3491464,36047017700,36047029200,97.94
3491465,36047017700,36047028600,98.72
3491466,36047017700,36047028200,96.81
3491467,36047017700,36047028000,94.12
3491492,36047017700,36047033600,140.97
3491497,36047017700,36047046202,53.45
3491499,36047017700,36047045800,50.39
3491501,36047017700,36047046201,48.11
3491505,36047017700,36047048400,39.42
3491506,36047017700,36047046000,42.97
3491509,36047017700,36047048200,39.75
3491511,36047017700,36047049000,33.2
3491520,36047017700,36047049400,27.02
3491527,36047017700,36047017700,0.0
3491533,36047017700,36047004700,60.46
3491549,36047017700,36047043800,72.95
3491551,36047017700,36047044000,68.63
3491553,36047017700,36047044400,65.12
3491554,36047017700,36047044800,62.08
3491555,36047017700,36047045000,55.32
3491556,36047017700,36047045200,59.38
3491557,36047017700,36047036200,116.64
3491558,36047017700,36047035602,116.9
3491559,36047017700,36047035400,121.06
3491560,36047017700,36047035601,115.37
3491561,36047017700,36047036600,111.52
3491565,36047017700,36047033000,138.98
3491566,36047017700,36047034800,119.43
3491570,36047017700,36047036400,114.56
3491572,36047017700,36047037401,103.31
3491573,36047017700,36047037000,102.4
3491581,36047017700,36047039000,94.58
3491583,36047017700,36047039200,91.96
3491584,36047017700,36047039400,89.7
3491589,36047017700,36047041402,81.34
3491590,36047017700,36047041600,83.62
3491592,36047017700,36047041800,78.92
3491596,36047017700,36047042200,77.17
3491599,36047017700,36047042000,72.94
3491602,36047017700,36047044200,69.74
3491621,36047017700,36061000700,87.84
3491622,36047017700,36061031704,100.49
3491630,36047017700,36061031900,94.37
3491631,36047017700,36061000900,89.79
3491642,36047017700,36047000700,61.5
3491647,36047017700,36047061002,119.65
3491648,36047017700,36047036002,117.95
3491663,36047017700,36061001502,91.39
3491665,36047017700,36061001501,91.21
3491666,36047017700,36061031703,96.03
3491670,36047017700,36047002100,106.91
3491671,36047017700,36061002500,94.28
3491672,36047017700,36061000800,92.64
3491679,36047017700,36047016500,18.85
3491681,36047017700,36047015900,26.38
3491682,36047017700,36047020700,24.62
3491683,36047017700,36047021500,25.42
3491700,36047017700,36047061600,125.35
3491707,36047017700,36047021100,55.54
3491710,36047017700,36061000202,104.17
3491711,36047017700,36061000600,96.04
3491713,36047017700,36061001600,90.32
3491721,36047017700,36061001001,106.53
3491724,36047017700,36061001002,108.87
3491757,36047017700,36061003601,97.49
3491767,36047017700,36061006500,109.93
3491772,36047017700,36061003200,108.04
3491773,36047017700,36061002000,112.27
3491775,36047017700,36061002400,116.21
3491800,36047017700,36047051500,91.15
3491801,36047017700,36047051700,93.88
3491805,36047017700,36047059100,101.93
3491824,36047017700,36061005600,124.07
3491848,36047017700,36061007900,122.56
3491850,36047017700,36061005200,117.26
3491853,36047017700,36061008300,128.14
3491854,36047017700,36047042900,90.14
3491871,36047017700,36081066501,135.79
3491874,36047017700,36081051100,135.41
3491893,36047017700,36047026300,58.02
3491912,36047017700,36047021300,19.4
3491913,36047017700,36047032500,18.5
3491914,36047017700,36047032300,20.61
3491915,36047017700,36047032100,23.76
3491916,36047017700,36047031900,27.08
3491917,36047017700,36047021700,26.08
3491918,36047017700,36047021900,26.42
3491919,36047017700,36047031702,30.59
3491926,36047017700,36047034100,38.09
3491972,36047017700,36047092400,65.1
3491973,36047017700,36047035900,54.77
3491977,36047017700,36047034500,50.55
3492009,36047017700,36047114201,88.63
3492029,36047017700,36081056100,125.78
3492067,36047017700,36047114202,91.73
3492077,36047017700,36047118000,106.88
3492115,36047017700,36047098200,92.32
3492131,36047017700,36047101800,107.9
3492139,36047017700,36047110400,91.89
3492159,36047017700,36047066600,123.1
3492166,36047017700,36047070201,107.82
3492171,36047017700,36047069602,96.04
3492210,36047017700,36047099800,94.29
3492531,36061000500,36085001800,117.05
3492536,36061000500,36047005601,94.9
3492538,36061000500,36047005400,93.03
3492539,36061000500,36047005202,92.5
3492542,36061000500,36085006700,87.96
3492546,36061000500,36047005201,90.6
3492548,36061000500,36047005000,86.81
3492549,36061000500,36047004600,79.06
3492550,36061000500,36047004400,77.69
3492571,36061000500,36047013200,80.09
3492576,36061000500,36047012801,77.87
3492581,36061000500,36047012600,70.18
3492603,36061000500,36047007000,63.19
3492612,36061000500,36047002200,56.32
3492626,36061000500,36047008600,79.21
3492627,36061000500,36047003800,75.61
3492630,36061000500,36047003400,71.25
3492682,36061000500,36047008500,29.31
3492690,36061000500,36061000500,0.0
3492694,36061000500,36047015400,112.75
3492695,36061000500,36047005602,98.24
3492696,36061000500,36047016400,108.86
3492726,36061000500,36047046202,113.25
3492728,36061000500,36047045800,113.05
3492730,36061000500,36047046201,109.98
3492734,36061000500,36047048400,99.66
3492735,36061000500,36047046000,108.73
3492738,36061000500,36047048200,105.12
3492740,36061000500,36047049000,95.89
3492749,36061000500,36047049400,89.56
3492756,36061000500,36047017700,76.44
3492762,36061000500,36047004700,33.46
3492766,36061000500,36047044400,123.46
3492767,36061000500,36047044800,122.8
3492768,36061000500,36047045000,116.3
3492769,36061000500,36047045200,122.03
3492791,36061000500,36061000700,28.8
3492792,36061000500,36061031704,34.34
3492805,36061000500,36061031900,25.06
3492806,36061000500,36061000900,24.87
3492817,36061000500,36047000700,31.7
3492826,36061000500,36061001502,33.35
3492828,36061000500,36061001501,37.07
3492829,36061000500,36061031703,40.66
3492833,36061000500,36047002100,67.97
3492834,36061000500,36061002500,40.8
3492835,36061000500,36061000800,44.98
3492844,36061000500,36047016500,69.29
3492846,36061000500,36047015900,66.23
3492847,36061000500,36047020700,70.38
3492848,36061000500,36047021500,75.36
3492866,36061000500,36047021100,59.27
3492869,36061000500,36061000202,57.28
3492870,36061000500,36061000600,50.28
3492872,36061000500,36061001600,50.36
3492880,36061000500,36061001001,63.66
3492883,36061000500,36061001002,67.33
3492933,36061000500,36061003601,58.55
3492943,36061000500,36061006500,62.74
3492948,36061000500,36061003200,67.43
3492949,36061000500,36061002000,70.91
3492951,36061000500,36061002400,76.39
3492976,36061000500,36047051500,93.87
3492977,36061000500,36047051700,88.64
3492981,36061000500,36047059100,103.84
3493001,36061000500,36061005600,83.47
3493060,36061000500,36061010601,100.37
3493064,36061000500,36061008603,96.46
3493071,36061000500,36061011201,85.86
3493082,36061000500,36061007900,71.74
3493090,36061000500,36061005200,76.32
3493093,36061000500,36061008300,74.61
3493120,36061000500,36047042900,111.47
3493147,36061000500,36047026300,86.7
3493164,36061000500,36047021300,83.15
3493165,36061000500,36047032500,86.96
3493166,36061000500,36047032300,89.76
3493167,36061000500,36047032100,92.93
3493168,36061000500,36047031900,94.47
3493169,36061000500,36047021700,79.0
3493170,36061000500,36047021900,82.95
3493171,36061000500,36047031702,88.62
3493178,36061000500,36047034100,91.42
3493223,36061000500,36047092400,132.96
3493224,36061000500,36047035900,115.41
3493228,36061000500,36047034500,103.73
3494950,36047008500,36085001800,145.74
3494953,36047008500,36047005601,88.48
3494955,36047008500,36047005400,86.61
3494956,36047008500,36047005202,86.07
3494960,36047008500,36047005201,84.17
3494962,36047008500,36047005000,80.38
3494963,36047008500,36047004600,72.63
3494964,36047008500,36047004400,71.27
3494983,36047008500,36047013200,73.66
3494988,36047008500,36047012801,71.44
3494993,36047008500,36047012600,63.76
3495015,36047008500,36047007000,56.76
3495024,36047008500,36047002200,49.89
3495038,36047008500,36047008600,50.44
3495039,36047008500,36047003800,69.18
3495042,36047008500,36047003400,64.82
3495087,36047008500,36047008500,0.0
3495095,36047008500,36061000500,29.31
3495099,36047008500,36047017600,117.31
3495100,36047008500,36047016800,113.71
3495101,36047008500,36047017400,115.47
3495102,36047008500,36047015400,106.32
3495103,36047008500,36047005602,91.82
3495104,36047008500,36047016400,102.44
3495117,36047008500,36047028600,122.68
3495118,36047008500,36047028200,119.78
3495119,36047008500,36047028000,117.09
3495143,36047008500,36047046202,84.48
3495145,36047008500,36047045800,84.28
3495147,36047008500,36047046201,81.22
3495151,36047008500,36047048400,70.89
3495152,36047008500,36047046000,80.12
3495155,36047008500,36047048200,76.36
3495157,36047008500,36047049000,67.13
3495166,36047008500,36047049400,60.79
3495173,36047008500,36047017700,48.85
3495179,36047008500,36047004700,21.11
3495189,36047008500,36047043800,104.04
3495191,36047008500,36047044000,101.41
3495193,36047008500,36047044400,98.28
3495194,36047008500,36047044800,95.24
3495195,36047008500,36047045000,87.53
3495196,36047008500,36047045200,93.26
3495197,36047008500,36047041800,114.0
3495198,36047008500,36047042200,109.42
3495200,36047008500,36047042000,109.72
3495202,36047008500,36047044200,105.07
3495230,36047008500,36061000700,49.69
3495231,36047008500,36061031704,62.34
3495244,36047008500,36061031900,53.76
3495245,36047008500,36061000900,51.63
3495256,36047008500,36047000700,29.14
3495268,36047008500,36061001502,53.23
3495270,36047008500,36061001501,56.77
3495271,36047008500,36061031703,57.88
3495275,36047008500,36047002100,86.81
3495276,36047008500,36061002500,58.81
3495277,36047008500,36061000800,63.77
3495286,36047008500,36047016500,41.88
3495288,36047008500,36047015900,43.84
3495289,36047008500,36047020700,52.1
3495290,36047008500,36047021500,54.09
3495308,36047008500,36047021100,55.39
3495311,36047008500,36061000202,74.23
3495312,36047008500,36061000600,68.29
3495314,36047008500,36061001600,69.19
3495322,36047008500,36061001001,75.75
3495325,36047008500,36061001002,78.09
3495374,36047008500,36061003601,77.39
3495384,36047008500,36061006500,86.09
3495389,36047008500,36061003200,86.26
3495390,36047008500,36061002000,81.49
3495392,36047008500,36061002400,85.43
3495417,36047008500,36047051500,99.98
3495418,36047008500,36047051700,96.32
3495422,36047008500,36047059100,110.81
3495440,36047008500,36061005600,100.95
3495475,36047008500,36061007900,90.7
3495480,36047008500,36061005200,97.16
3495483,36047008500,36061008300,91.83
3495487,36047008500,36047042900,106.2
3495511,36047008500,36047026300,78.5
3495528,36047008500,36047021300,60.72
3495529,36047008500,36047032500,62.66
3495530,36047008500,36047032300,64.76
3495531,36047008500,36047032100,67.92
3495532,36047008500,36047031900,71.24
3495533,36047008500,36047021700,59.82
3495534,36047008500,36047021900,63.77
3495535,36047008500,36047031702,69.14
3495542,36047008500,36047034100,75.44
3495588,36047008500,36047092400,110.7
3495589,36047008500,36047035900,96.23
3495593,36047008500,36047034500,87.89
3498668,36047004700,36047005400,97.86
3498669,36047004700,36047005202,97.33
3498670,36047004700,36047005201,95.43
3498672,36047004700,36047005000,91.64
3498673,36047004700,36047004600,83.89
3498674,36047004700,36047004400,82.53
3498691,36047004700,36047013200,84.92
3498696,36047004700,36047012801,82.7
3498701,36047004700,36047012600,75.02
3498723,36047004700,36047007000,68.02
3498732,36047004700,36047002200,61.16
3498746,36047004700,36047008600,64.87
3498747,36047004700,36047003800,80.44
3498750,36047004700,36047003400,76.08
3498794,36047004700,36047008500,21.11
3498802,36047004700,36061000500,33.46
3498806,36047004700,36047015400,117.58
3498828,36047004700,36047046202,98.91
3498830,36047004700,36047045800,98.71
3498832,36047004700,36047046201,95.65
3498836,36047004700,36047048400,85.33
3498837,36047004700,36047046000,94.01
3498840,36047004700,36047048200,90.75
3498842,36047004700,36047049000,81.56
3498851,36047004700,36047049400,75.22
3498858,36047004700,36047017700,60.46
3498864,36047004700,36047004700,0.0
3498867,36047004700,36047044800,109.67
3498868,36047004700,36047045000,101.96
3498869,36047004700,36047045200,107.69
3498892,36047004700,36061000700,31.09
3498893,36047004700,36061031704,43.74
3498906,36047004700,36061031900,37.61
3498907,36047004700,36061000900,33.03
3498918,36047004700,36047000700,10.09
3498927,36047004700,36061001502,34.63
3498929,36047004700,36061001501,38.17
3498930,36047004700,36061031703,39.27
3498934,36047004700,36047002100,68.21
3498935,36047004700,36061002500,40.21
3498936,36047004700,36061000800,45.17
3498945,36047004700,36047016500,42.88
